,0,1,2,3,4
0,0.4894366799853492,-0.6459919606643895,0.5653192111883962,-1.108094889686049,-0.4977543295432301
1,0.10349470616221114,-2.12234616961851,-0.2447119546697956,-0.9518158635327976,-1.35729218888642
2,-1.2008029916804077,0.1328022684667607,-0.3524534680972255,0.6621919397420762,0.7528113850047267
3,-0.21262028754648268,-1.1364985355823192,-0.699800977069787,-0.3218422027774384,1.5851302708184662
4,2.7663397067706885,-0.07421467022654736,-1.679487708634719,-0.9139657582539661,-0.1823481119248
5,0.6406528188783582,0.3928981471135967,-1.1905666455647952,-0.4087646841980246,-0.11402138880094112
6,-1.8258781718905115,0.3258684765148223,1.239861487940024,-0.533273586118369,-0.5989991684985463
7,-0.05312176840914166,-1.6795877547336084,-1.9560754259832933,-0.019538416417333115,-0.7289894142477527
8,3.599657390572034,3.268884253660489,-0.3511229766804144,0.8407179386948119,-0.17413613934107883
9,0.09039417354156704,-0.05069875865467361,0.8296445852058172,0.08259832566554466,-1.0039389833255465
10,-1.2245340695171727,0.5349973715798493,-0.004198933017292557,0.8317055298172841,1.0975935869626967
11,-1.8737714829322867,0.754918202140625,1.6407062871018712,0.4118605754697728,-0.5274108925776722
12,-0.17828490594942425,-1.2271895625650242,0.2837050295359946,-1.3771706521426994,-0.7691259171067972
13,-1.6033454782889682,0.02794499972555575,-0.8946276923334132,-0.9879006224319089,0.4001685242579165
14,0.755345698660718,0.6244991552050437,-0.8559171438548079,0.07304580873068343,0.2067041550744867
15,-1.8380115942973343,0.26111841942401093,1.15526324771203,-0.794780537218913,-0.6081144273206298
16,1.3283871579785542,0.8655466203026156,0.9271289670160655,1.3748339241245249,-1.8515090926509827
17,-1.8404770191740325,0.7597580770580038,1.6873521963393452,0.6302567457911191,-0.5295540614004773
18,-0.007504802323581949,-1.8257091396666363,-0.06268806881416675,-0.7473907933283566,-1.310640869534969
19,-1.3390302429106953,0.3170013348375665,1.6810415705898394,-0.012757779132775503,0.16392389213055444
20,0.3631732791268594,-0.05547606638960294,-0.9868856313268995,-0.14755262565051283,0.3442588196772418
21,0.17449823167430373,-2.0371851270047467,-0.03942038279070077,0.13079586244919675,-1.4824357263414025
22,0.914605925806473,-0.591381643361679,-0.06410509957516855,1.5086836155012031,1.8530062703271386
23,-1.0341933798415988,-0.028174037559914083,-0.32478702717743435,1.1102187959953382,0.7493064137090402
24,1.8254469543692968,1.4695296267268088,-1.0075661227556643,0.6996930751649392,-0.8259485428765094
25,-0.08816562824823185,-0.9999506349855474,-1.3040491808444934,1.197675982015187,-0.44393614213157795
26,-0.7450746634610984,1.8048090976146403,-0.19754682581416608,1.1335877084101174,-0.1626080018794454
27,-0.4312333534436043,0.5910881366568274,-1.1523588438046217,-1.1198254409337893,-0.15781941334368352
28,0.5960402752022574,-0.6405188476057939,-1.3556161310391497,-0.8910249655130212,0.39169534117795857
29,0.2243131488149499,-0.9127629522245736,1.09185502595116,1.5227933837632106,-0.5963203108259105
30,0.03714073458973739,-0.6793805385591511,-0.9358895528180327,0.819825821146716,0.2801192077375825
31,1.724741879722688,-1.460299625296117,0.8599901537565653,-1.6807110766734326,1.1836735935423708
32,1.117754321442223,0.8606132684477441,-0.3972024522706217,-0.8847394251229378,1.488523450234588
33,0.6894333143845035,-0.38043530388227015,1.024027912989392,-0.29660826778114446,-0.0826579935565209
34,-0.7008188680635081,0.06981641539529392,0.043833453726348316,1.057299392494268,1.5225168966155582
35,0.4299140597568801,0.9999447087624415,-0.8654815890286366,-0.9560736742544184,0.33219594441513733
36,-1.8343304292907954,0.21028608885024225,1.1052911701277819,-0.9189935929368661,-0.6164221441324049
37,0.31210375327405554,0.13903860347229732,-0.8058950380653778,0.6635715799601769,0.1933880838276213
38,-0.9295267098973152,-0.7082450586073914,1.1487259650554642,0.45487216964788824,-0.3348908785604308
39,-1.301305664258986,-0.2675278626873014,-0.9378627720547511,-1.5926016100708829,0.8576900643233556
40,-0.7188499301042801,-0.3002643186195393,-1.364444465833906,-1.0642810041706179,-0.1434060213226334
41,1.24943100849598,1.6619124430794814,-0.3854488937069352,-0.7359595904064147,1.0040076192622183
42,0.34431668369014273,0.08665324194908884,-0.8433273643739929,0.3750201660753484,0.2929892250410101
43,0.32857890398292555,1.4526158921386423,-0.45916595263116766,0.46246526439138674,0.1699896255040925
44,-1.1421593742130904,0.10578308430859525,-0.2470231530611406,1.9095384255143328,0.4246580556629535
45,0.12149357938247882,-1.5852908940787618,-1.682459574499012,0.6178689467162282,-0.4959114449218303
46,0.42060306806864833,-0.6656152062754026,0.4711343729199268,-1.3897648142622003,-0.5600982070461688
47,0.7345861677630391,1.820297929596088,-0.7918418650896991,0.9004494025625827,-1.0381824098363555
48,1.2252004704501434,0.801532659355294,-1.2449851655267725,-0.2296129088434334,-0.5054157606606312
49,0.6629773566913529,0.2978701742748471,-0.3866021804588441,0.32152003921720235,1.1636276303006752
50,-1.8585972741044414,0.08078597466862025,0.9360946896717939,-1.442007495137954,-0.6346526617765716
51,-1.8532508201663733,0.006958065978146218,0.8635161960375282,-1.622412171299743,-0.6467186314317687
52,1.8433497045401679,-0.12084831459211108,1.453029237508933,0.2563449195777678,0.681081745729404
53,0.502339323717632,-0.6149654495120581,0.6614767782260125,-0.20375961708356044,-0.736900758209573
54,-0.864973487184609,-0.8833762945222007,-1.068790162245113,-0.8999759547547485,0.7914419100854834
55,-0.6104313126341291,-0.4813457424953117,-0.3196126466555992,1.8365355883612648,0.8282635031586139
56,0.7573209834265036,-0.47631701843279406,1.0193787414000715,0.05914865462836664,-0.17493418086701198
57,-0.6622222915813634,-1.8869550402649973,-1.7590115434538607,-0.4407513830863197,-0.08170423358342102
58,-0.2268760809635428,-1.0646726034989746,1.356541014472008,-0.7314371434723081,1.0243244480846327
59,-0.3237607071571667,0.8068173219061707,1.251254724840513,0.2823610266475001,-0.9208881105917832
60,1.2320375559796555,1.012900862182509,1.0279142884492138,-1.1318319971058524,-0.3682176838337004
61,-1.997424659235147,0.2746321385373721,-1.0548472219628688,-1.6629998825847097,0.1325035720925544
62,-1.2108270562286605,-0.6136002598414148,0.8845665852674863,-1.2427603902030864,-0.2149452864648423
63,-0.7882140431507516,-0.8423629348708108,-0.8757044389376323,0.53070186830581,0.5134755754451442
64,2.8073135273128775,-1.5742810871111506,2.6923981095682734,1.2414588801194097,3.7736949428412947
65,-1.037549485993309,-0.2741402354778152,-0.6550058403165888,-0.596231388047219,1.0330871312463517
66,-0.7385444969085577,-1.0354327454090255,-1.0968853277675787,-0.9135181860533583,0.8723106665448809
67,0.037020252196542494,1.6041512635174808,-0.5689357033829636,0.5338667831228233,-0.2509802045977926
68,-2.0313439653668293,0.7430157559671013,-0.5943902213651515,-0.5184652977550002,0.20905324842962447
69,-1.7265131466816992,0.4817571949584049,-0.5761297483345384,-0.6724159071387171,0.5611427404182209
70,-1.210223004539498,0.11999092280424752,-0.3570444538428681,0.8956407783120626,0.6432055343019447
71,0.6745594588760591,1.4747423844076784,-1.0999507652251737,-1.6296952087414134,-0.024244928472325823
72,-0.3036569698166133,-0.7269551303569559,-1.2641257716843102,0.9023337819509947,-0.46125807340863717
73,-0.23157833113255455,-0.5163691908990177,-1.0072595532413946,1.0276331396347778,-0.12883122671302322
74,-0.024557974627907597,-0.7650144007102442,1.033933189439172,1.888822930163856,-1.0359658942648062
75,-0.294810691344205,0.33849636139630895,-1.2421765816563246,-0.8321656721076156,-0.2687167159503029
76,-0.5902054152091698,-0.2475900639680499,-1.1990198378683157,-0.9281463500483819,0.11977321842170786
77,-0.4595083941161323,-0.41141055104382934,-1.1431592827880341,0.48504891500847147,-0.2753160425611511
78,-2.0899301842847415,1.3197212989738523,-0.048388434934773565,0.7874782161567195,0.30477346366089275
79,-1.5856572271859812,0.385680174808318,1.5884694320405408,0.8839514391795694,-0.5344615062000939
80,1.4154364991818742,-0.31987291231770426,-0.3673932311223428,-0.8447661322790209,2.3225748982670043
81,1.1280641932331483,-0.164391016032015,-1.3519647894417437,-0.03741747251660343,-0.24936934931699542
82,-0.7521423930178881,-0.09178383849690654,-0.16029861745045815,0.7972949180034697,1.3292679912832197
83,-2.011623438546084,0.4706996993219099,-0.8620977798521965,-1.1838923819583198,0.1645476226522582
84,0.14686790992471335,-0.4660995527644356,-0.5613699027358766,2.2511069443947664,0.2573007517214843
85,0.38151878558015323,1.2795521608217046,-0.5813165710235244,0.25115372250323564,0.15023587743796396
86,-0.156667772440033,-1.173077996638374,-1.6224166749858406,-0.46599561433530884,-0.21977214788385774
87,0.7058798327601872,-0.16590320911549228,-0.7763515988094544,0.10325445079465342,0.8037361697994526
88,-0.3421839797673642,-0.5362608692314045,1.7545550074846912,-0.31463659623740103,1.249965540032934
